CD_GEOCODMU;LONG;LAT
2205458;-42,42773708;-3,488033826
2205508;-42,57837453;-4,763050639
2205516;-41,70260076;-5,161372754
2205524;-44,24370063;-10,32678681
2205532;-43,13310974;-9,22202472
2205540;-42,62738373;-5,836583441
2205557;-42,61674254;-4,508729749
2205565;-41,53027541;-8,482437115
2205573;-41,60546869;-4,392746387
2205581;-42,64901321;-5,41214417
2205599;-41,5823863;-6,51534763
2205607;-43,93104552;-7,266599975
2205706;-41,66456723;-2,881566536
2205805;-42,37163752;-3,460817635
2205854;-42,50514125;-3,484212005
2205904;-43,87547467;-8,011358674
2205953;-40,66285429;-7,443556661
2206001;-43,88831401;-7,119295377
2206050;-41,12385468;-7,465482684
2206100;-42,5586289;-3,711027283
2206209;-42,89316665;-4,168215582
2206308;-42,73582953;-5,68224178
2206357;-41,44795954;-4,699953478
2206407;-42,61739892;-5,551485631
2206506;-41,0328934;-7,003502473
2206605;-45,29574022;-9,755833668
2206654;-43,90187437;-9,719319492
2206670;-42,30906339;-3,742255096
2206696;-42,09676908;-3,323859785
2206704;-42,66822723;-6,967128491
2206720;-42,81404847;-5,346925
2206753;-42,17930308;-4,626932092
2206803;-42,62395105;-3,991225352
2206902;-41,92872231;-6,449405137
2206951;-41,9345075;-5,286057644
2207009;-42,13140566;-7,016418006
2207108;-42,57855161;-5,847158573
2207207;-40,90586208;-7,354712116
2207306;-42,25695763;-7,775562915
2207355;-42,81693609;-7,852520092
2207405;-44,23256858;-8,729501119
2207504;-43,06184352;-5,979796836
2207553;-41,70138525;-7,101466244
2207603;-44,63431461;-10,21718097
2207702;-41,77817059;-2,903360145
2207751;-42,44052675;-5,85624732
2207777;-41,2522814;-7,680763935
2207793;-42,3888655;-5,251093429
2207801;-41,14709649;-8,141436135
2207850;-43,2217523;-7,964286955
2207900;-41,45855993;-4,427055265
2207934;-42,28607367;-8,066882594
2207959;-42,048262;-8,074964718
2208007;-41,46882671;-7,081373912
2208106;-41,41515861;-6,24168841
2208205;-40,61827279;-6,832687301
2208304;-41,70904155;-3,929287494
2208403;-41,77850485;-4,276068693
2208502;-42,710926;-3,891422995
2208551;-44,1948371;-6,971724687
2208601;-42,20422368;-5,664797694
2208650;-41,41702492;-8,585425347
2208700;-44,58121416;-9,493448241
2208809;-42,68502423;-6,240183021
2208858;-44,95253005;-10,12872769
2208874;-42,71404349;-7,690575501
2208908;-45,24563868;-7,558034245
2209005;-43,14018279;-7,77085712
2209104;-41,76192569;-7,177626496
2209153;-41,95844595;-5,808120998
2209203;-45,92055644;-9,106795705
2209302;-44,12958591;-8,944624217
2209351;-41,51848056;-6,949071764
2209377;-42,28081388;-6,801455058
2209401;-41,23376474;-6,981848477
2209450;-42,71119681;-6,046717596
2209500;-41,91821286;-7,422336837
2209559;-42,99907252;-9,062560536
2209609;-42,11350259;-5,932867663
2209658;-41,68959715;-8,23775475
2209708;-42,53853199;-7,243976104
2209757;-45,30140551;-10,02994011
2209807;-42,69883098;-5,98966744
2209856;-41,34605365;-6,81893099
2209872;-41,25628696;-3,938597434
2209906;-41,89926375;-5,508797538
2209955;-41,8637422;-6,919017839
2209971;-42,45312617;-3,813168874
2210003;-42,25643753;-8,348849688
2210052;-41,83010877;-3,805716356
2210102;-42,57017942;-7,493008781
2210201;-41,47940723;-6,870626245
2210300;-40,83691324;-7,085315005
2210359;-42,54435199;-9,172001877
2210375;-41,32283782;-6,82814383
2210383;-42,18537737;-5,862298634
2210391;-42,37052904;-7,584969119
2210409;-41,31979849;-5,500663699
2210508;-42,72366017;-5,913951647
2210607;-42,69228516;-9,015360482
2210623;-44,83328418;-10,81667522
2210631;-44,06769177;-7,57738563
2210656;-41,72755922;-4,911689164
2210706;-40,81750907;-7,599137166
2210805;-41,91091036;-7,857957294
2210904;-42,50469172;-7,864938057
2210938;-41,39226773;-7,017010589
2210953;-42,90968883;-8,40043178
2210979;-42,28390134;-6,596353467
2211001;-42,80527046;-5,086341952
2211100;-42,86292972;-4,586018159
2211209;-44,56025592;-7,229503345
2211308;-41,74053599;-6,398196023
2211357;-42,96944454;-9,236541089
2211407;-42,25310162;-6,542947554
2211506;-41,47973675;-7,602849283
2211605;-40,9378014;-7,141046434
2211704;-41,90895362;-7,235779006
2300101;-39,04754664;-7,356976596
2300150;-38,70562377;-4,223138409
2300200;-40,11824147;-2,88531054
2300309;-39,45570528;-6,092761995
2300408;-40,12316008;-6,56329844
2300507;-40,54463812;-3,586983769
2300606;-39,74582064;-6,997498351
2300705;-38,27277815;-5,52208174
2300754;-39,82882279;-3,364877803
2300804;-39,98238684;-6,779687847
2300903;-39,43042278;-3,948018519
2301000;-38,38980296;-3,9061945
2301109;-37,7727526;-4,56706647
2301208;-38,80944097;-4,370393807
2301257;-40,83109673;-4,751938272
2301307;-40,13744581;-7,206183789
2301406;-39,04755456;-4,416930645
2301505;-40,16144371;-6,319425803
2301604;-39,87127475;-6,872607112
2301703;-38,97699088;-6,940391832
2301802;-38,72012592;-6,727162049
2301851;-38,9257848;-5,315047304
2301901;-39,30231637;-7,307172127
2301950;-38,63850183;-4,288762267
2302008;-38,77988065;-7,168208727
2302057;-41,13948154;-3,009116746
2302107;-38,88002138;-4,331205156
2302206;-38,12327304;-4,174763221
2302305;-40,16684291;-3,055106724
2302404;-39,73328234;-5,12574387
2302503;-38,98551387;-7,491638009
2302602;-40,84752774;-2,900966575
2302701;-40,37900313;-7,0733835
2302800;-39,31034295;-4,35534429
2302909;-38,90182876;-4,459896612
2303006;-39,19303291;-4,224960001
2303105;-40,47384481;-3,95161188
2303204;-39,28437203;-7,041528
2303303;-39,49768868;-6,531127938
2303402;-40,93563158;-4,163988562
2303501;-38,23968594;-4,131433678
2303600;-39,87946623;-6,127556291
2303659;-40,20580379;-4,651549386
2303709;-38,66401754;-3,736487
2303808;-39,05974315;-6,6049605
2303907;-41,24459582;-3,038901189
2303931;-39,13746753;-4,842515659
2303956;-38,50128567;-4,302170914
2304004;-40,65695108;-3,549487861
2304103;-40,66840013;-5,176950551
2304202;-39,4083903;-7,23175279
2304236;-40,9090451;-4,414057266
2304251;-40,17127871;-2,91670805
2304269;-39,26154177;-5,908962374
2304277;-38,34725896;-6,03133273
2304285;-38,44512184;-3,886972887
2304301;-39,57083502;-6,927109981
2304350;-40,258769;-3,798957743
2304400;-38,58992756;-3,723805035
2304459;-37,79897549;-4,449804917
2304509;-40,8214052;-3,760611931
2304608;-39,45352995;-4,051041275
2304657;-40,7555249;-4,046938794
2304707;-40,82993899;-3,118952156
2304806;-39,22030889;-6,888884373
2304905;-40,38214602;-3,911954129
2304954;-38,63443478;-4,040243501
2305001;-40,75263318;-4,162451067
2305100;-38,94063329;-4,262050919
2305209;-40,40181712;-4,407999444
2305233;-38,49423956;-4,093278
2305266;-38,82167831;-4,818651578
2305308;-40,89392902;-3,936131262
2305332;-38,64086305;-4,969166423
2305357;-37,3535631;-4,715549488
2305407;-38,86308518;-6,403031252
2305506;-39,29990568;-6,36055472
2305605;-40,30934826;-5,3980281
2305654;-40,75796634;-4,900629786
2305704;-38,71590374;-6,78836126
2305803;-40,71872614;-4,313431685
2305902;-40,71569651;-4,543785495
2306009;-38,30466166;-5,809842553
2306108;-39,79223812;-3,745418802
2306207;-37,82162951;-4,683404712
2306256;-38,52640515;-3,970459016
2306306;-39,58353324;-3,68567311
2306405;-39,58348158;-3,4994355
2306504;-38,92067396;-4,554740175
2306553;-39,91567775;-2,923348
2306603;-39,61790402;-4,528922562
2306702;-38,7625263;-5,610889563
2306801;-38,4630973;-5,457502034
2306900;-38,62300505;-5,886459045
2307007;-37,78239148;-4,839555168
2307106;-39,28416446;-7,585536466
2307205;-39,00513876;-7,692741595
2307254;-40,4387354;-2,899682709
2307304;-39,31699336;-7,210766
2307403;-39,52677624;-6,522549273
2307502;-38,96727505;-6,754747977
2307601;-38,09909487;-5,15023902
2307635;-39,57578868;-4,852434177
2307650;-38,62441865;-3,876964451
2307700;-38,68585125;-3,89186946
2307809;-40,15164364;-3,120707025
2307908;-40,69935518;-3,225012227
2308005;-40,34213486;-3,523870584
2308104;-38,77279544;-7,387398
2308203;-40,45088096;-3,539006662
2308302;-38,94315677;-7,310427797
2308351;-39,20357418;-5,679564101
2308377;-39,97006488;-3,568599907
2308401;-39,14519771;-7,243231514
2308500;-39,62440525;-5,74700454
2308609;-40,07006746;-4,783091291
2308708;-38,36490735;-5,096952
2308807;-40,68359893;-3,466363274
2308906;-40,12417889;-3,228830534
2309003;-40,74528047;-3,90602998
2309102;-38,99306592;-4,29952832
2309201;-39,67948547;-7,084102811
2309300;-40,56530335;-4,70680835
2309409;-40,77476727;-5,533864836
2309458;-38,59853798;-4,485066545
2309508;-38,91359598;-6,242798784
2309607;-38,46702226;-4,17054051
2309706;-38,61829931;-3,986120022
2309805;-38,92588894;-4,224765433
2309904;-40,69673611;-3,978394386
2310001;-37,96623516;-4,743945077
2310100;-38,84502907;-4,148981775
2310209;-39,02954534;-3,411635009
2310258;-39,14811553;-3,436196728
2310308;-40,69420724;-6,210336002
2310407;-39,2394665;-4,097432332
2310506;-39,71393764;-5,4546855
2310605;-39,07412752;-7,829914612
2310704;-39,26700873;-3,796266736
2310803;-38,45913604;-6,045076902
2310852;-38,30008798;-4,027803993
2310902;-39,41940626;-5,80856956
2310951;-40,64654125;-4,242154143
2311009;-40,92637951;-4,743950732
2311108;-39,11533146;-7,535746442
2311207;-40,03213254;-7,09017947
2311231;-38,15791785;-5,721667904
2311264;-40,70448885;-5,847009229
2311306;-39,01174468;-4,9637
2311355;-39,20229437;-6,2512119
2311405;-39,29435423;-5,198404837
2311504;-37,99052223;-5,068728954
2311603;-38,72957075;-4,22295815
2311702;-40,584612;-4,141567601
2311801;-37,9754313;-4,939737815
2311900;-39,9045807;-6,536433352
2311959;-40,46475206;-7,284528685
2312007;-40,20946286;-3,459775342
2312106;-39,73797978;-7,180897783
2312205;-40,15350781;-4,3332705
2312304;-40,86448988;-4,04472699
2312403;-38,97207587;-3,6056325
2312502;-38,2719407;-5,26863055
2312601;-39,24160618;-3,673009253
2312700;-39,37532533;-5,589343752
2312809;-40,463792;-3,351789628
2312908;-40,34866803;-3,688037684
2313005;-39,00822491;-5,726351291
2313104;-38,12973713;-5,24380387
2313203;-40,31906851;-4,833928583
2313252;-39,75849419;-6,682590315
2313302;-40,29262466;-6,00299894
2313351;-39,57682636;-3,989711809
2313401;-40,99170562;-3,722674
2313500;-39,27223187;-3,264420169
2313559;-39,43436354;-3,595595235
2313609;-40,90714393;-3,848491435
2313708;-38,70132572;-6,647244375
2313757;-39,3423844;-3,675561898
2313807;-39,50817807;-3,623016834
2313906;-40,56116303;-3,31323066
2313955;-40,47899327;-4,182822283
2314003;-39,298933;-6,791845856
2314102;-41,09162908;-3,566012753
2400109;-36,64373887;-6,442085089
2400208;-36,91792322;-5,571945999
2400307;-36,50914823;-5,498734268
2400406;-38,29082495;-6,204716719
2400505;-38,01928889;-6,417136338
2400604;-37,7631253;-6,157420693
2400703;-36,75949261;-5,293807788
2400802;-36,60543287;-5,660365329
2400901;-37,88573457;-6,216004455
2401008;-37,79778448;-5,663769819
2401107;-37,13127172;-4,952897631
2401206;-35,1606361;-6,193712274
2401305;-37,30887256;-5,858114424
2401404;-35,00903618;-6,369992304
2401453;-37,6181802;-5,076618105
2401503;-35,92679453;-5,948131848
2401602;-35,82169889;-5,692383318
2401651;-36,4138377;-5,98804525
2401701;-35,58880329;-5,986318852
2401800;-35,35735405;-6,192579059
2401859;-36,05585715;-5,062994409
2401909;-35,99979041;-5,759087143
2402006;-37,09648877;-6,459138831
2402105;-36,18250457;-6,243383053
2402204;-35,12853966;-6,374925216
2402303;-37,5537022;-5,791176103
2402402;-36,59525192;-6,560732517
2402501;-36,83464236;-5,339785394
2402600;-35,42448693;-5,640983592
2402709;-36,34574144;-6,034827193
2402808;-36,21477104;-6,38340239
2402907;-38,44025816;-6,260112211
2403004;-36,79170532;-6,413176407
2403103;-36,51621922;-6,264672219
2403202;-38,37368308;-6,093687371
2403251;-35,25920907;-5,910369758
2403301;-38,30487899;-6,111134201
2403400;-36,71641243;-6,945842749
2403509;-35,31709079;-6,335571703
2403608;-35,31402543;-5,702709936
2403707;-37,69138506;-5,60196177
2403756;-36,53245354;-5,696015781
2403806;-36,8140763;-6,126951955
2403905;-38,12564976;-6,088096717
2404002;-37,84096075;-6,156232799
2404101;-36,27464007;-5,091689778
2404200;-35,21778612;-6,25059039
2404309;-37,52191184;-5,458913842
2404408;-37,15748416;-4,975514807
2404507;-36,31814438;-5,107362955
2404606;-35,55282938;-5,815315038
2404705;-36,8528746;-5,497148353
2404804;-37,19785613;-6,815550762
2404853;-36,86981811;-5,643547609
2404903;-37,98826863;-5,837936073
2405009;-36,20559291;-6,424973347
2405108;-36,13058527;-5,35528
2405207;-37,40921111;-6,016092703
2405306;-35,60089196;-6,156098023
2405405;-35,94593483;-6,460566013
2405504;-35,96995433;-5,652631212
2405603;-37,34921785;-6,380097549
2405702;-36,77458152;-6,586336252
2405801;-35,81678787;-5,538423383
2405900;-37,79696078;-6,276114098
2406007;-38,28440307;-6,312688443
2406106;-37,02022583;-6,033418784
2406155;-35,32778852;-6,269169331
2406205;-35,59979518;-6,391502323
2406304;-35,43348273;-6,149739102
2406403;-35,87069883;-5,999915519
2406502;-36,45896067;-6,097669296
2406601;-35,47249757;-6,125818262
2406700;-36,24273513;-5,698830359
2406809;-36,11844179;-6,151432072
2406908;-37,81563285;-6,116923635
2407005;-38,38642038;-6,414028142
2407104;-35,35523713;-5,85723662
2407203;-36,63497318;-5,11336765
2407252;-38,32345502;-6,403756566
2407302;-38,16661262;-6,293549788
2407401;-37,9113274;-6,096347493
2407500;-35,26207487;-5,505456266
2407609;-37,51205893;-6,076497505
2407708;-35,28769196;-6,482242939
2407807;-35,33209927;-6,067876624
2407906;-35,78660712;-6,439466017
2408003;-37,35687414;-5,193801235
2408102;-35,25225473;-5,750898538
2408201;-35,21130956;-6,090714146
2408300;-35,43230039;-6,480064792
2408409;-37,71182098;-5,959258388
2408508;-36,94629508;-6,699658947
2408607;-38,31112885;-6,485330501
2408706;-37,10165014;-5,777055518
2408805;-35,84498952;-5,230780734
2408904;-36,65780486;-6,688755197
2408953;-35,38487204;-5,27155866
2409100;-35,64735221;-6,429115494
2409209;-35,37556571;-6,274442213
2409308;-37,6401024;-6,101532067
2409332;-35,69036386;-5,838518701
2409407;-38,20326152;-6,114731839
2409506;-35,87599064;-5,149387433
2409605;-36,10313582;-5,581909156
2409704;-36,38522926;-5,524002182
2409803;-35,22293924;-6,433189488
2409902;-36,71914604;-5,256788171
2410009;-38,04444316;-6,26572244
2410108;-35,65501177;-5,618851504
2410207;-37,98519483;-6,024328013
2410256;-36,78053807;-5,069670152
2410306;-35,70560532;-6,104912786
2410405;-35,56226823;-5,465918586
2410504;-38,22250289;-6,186495198
2410603;-37,71597407;-6,078296648
2410702;-37,95027471;-5,935802522
2410801;-38,31483303;-6,264730547
2410900;-35,82627476;-5,813946965
2411007;-38,06287433;-5,787993612
2411056;-37,25130267;-4,84143741
2411106;-35,93548416;-5,879428941
2411205;-36,02051657;-6,230075623
2411403;-36,65410497;-5,957727155
2411429;-36,73685164;-6,770151753
2411502;-35,47513698;-6,305173921
2411601;-36,03543135;-5,05950106
2411700;-36,0868875;-6,344481217
2411809;-37,18540304;-6,383861073
2411908;-38,16929618;-6,000636571
2412005;-35,33115609;-5,78955554
2412104;-37,20413966;-6,71122435
2412203;-35,24027465;-6,070465712
2412302;-35,71211503;-6,315563981
2412401;-36,88325889;-6,448798535
2412500;-38,49634397;-6,212342919
2412559;-35,64128351;-5,122857116
2412609;-35,76436964;-5,899820334
2412708;-35,64031103;-5,897980283
2412807;-36,89039756;-5,800934227
2412906;-36,07366315;-5,973022347
2413003;-36,68866185;-6,214963878
2413102;-35,69566378;-6,036226429
2413201;-35,12417623;-6,158694334
2413300;-35,70348982;-6,415366992
2413359;-37,04130135;-5,165241348
2413409;-37,39497301;-6,663984336
2413508;-35,50134323;-6,277091526
2413557;-37,96157905;-6,11412937
2413607;-37,95658071;-5,778187765
2413706;-35,91044918;-6,104091583
2413805;-38,04356754;-5,926752292
2413904;-35,59884656;-5,619666675
2414001;-35,8001896;-6,197357368
2414100;-38,17929789;-6,477543712
2414159;-36,72066014;-6,147230159
2414209;-35,09260037;-6,188071759
2414308;-37,27133991;-6,463289263
2414407;-35,45529317;-5,202606801
2414456;-37,18379685;-5,866959019
2414506;-37,81325849;-5,98990198
2414605;-37,26014694;-5,641797659
2414704;-35,37479066;-6,348799891
2414753;-38,49123017;-6,319422837
2414803;-35,42810953;-6,045608482
2414902;-37,94740902;-5,991857175
2415008;-35,0761275;-6,312791871
2500106;-37,64220904;-7,511070151
2500205;-38,17758184;-7,094805762
2500304;-35,63389198;-7,036775
2500403;-35,75945654;-7,057798825
2500502;-35,54549135;-6,948140405
2500536;-36,06060433;-7,741477038
2500577;-36,0060934;-6,904694038
2500601;-34,91198516;-7,432995302
2500700;-38,44545357;-6,734430828
2500734;-37,06477525;-7,567211522
2500775;-38,08333825;-6,783695142
2500809;-35,38329909;-6,851696617
2500908;-35,75954172;-6,826191721
2501005;-35,73598051;-6,531447021
2501104;-35,7033914;-6,965515
2501153;-36,94350796;-7,123695013
2501203;-35,92280943;-7,049961089
2501302;-35,71559295;-7,548462023
2501351;-36,73318748;-7,076326944
2501401;-34,94993109;-6,679529123
2501500;-35,6315999;-6,749637275
2501534;-36,25304135;-6,642405035
2501575;-35,99631408;-7,522833781
2501609;-36,05977264;-6,720252678
2501708;-36,32153597;-7,752670626
2501807;-34,92918582;-7,132276485
2501906;-35,53627408;-6,69404261
2502003;-37,53950248;-6,188574998
2502052;-38,54886922;-6,453547793
2502102;-38,21895088;-7,422282145
2502151;-36,23537366;-7,257913081
2502201;-38,65514281;-6,817957651
2502300;-37,9300237;-6,445046723
2502409;-38,51649531;-7,310763082
2502508;-36,13340475;-7,48264792
2502607;-38,14669464;-7,179319291
2502706;-35,59937597;-6,804305883
2502805;-37,50016264;-6,347707607
2502904;-37,82371018;-6,376183308
2503001;-34,91785014;-7,514287641
2503100;-36,28434189;-7,490669874
2503209;-34,83943002;-6,966983063
2503308;-38,67830319;-6,923935853
2503407;-37,15821695;-7,128473377
2503506;-35,7928209;-6,640016747
2503555;-37,06040211;-7,212359303
2503605;-35,46911428;-6,617469791
2503704;-38,56053037;-6,8904645
2503753;-37,79918433;-6,962692813
2503803;-35,34238209;-7,171751437
2503902;-36,83161058;-7,891242095
2504009;-35,88385911;-7,22149704
2504033;-35,16773871;-6,910844375
2504074;-36,49547807;-7,731099372
2504108;-38,34421673;-7,039654241
2504157;-35,81630483;-6,783760326
2504207;-37,6107199;-7,125209784
2504306;-37,74850009;-6,346752995
